,Date,bitcoin_Price,ethereum_Price,avax_Price,binance_Price,doge_Price,cardano_Price,polkadot_Price,ripple_Price,solana_Price,tron_Price
834,2021-09-12 00:00:00 UTC+0,45196.48827756,3268.10416213,58.25203001,404.14547675,0.24120081,2.6135386,31.43064687,1.07522093,177.9424019,0.09513998
835,2021-09-11 00:00:00 UTC+0,44802.6064025,3209.91569609,48.43566613,401.63387408,0.24017933,2.37701693,28.99671524,1.0535527,178.31957,0.0908588
836,2021-09-10 00:00:00 UTC+0,46518.9411866,3435.97993265,40.95332904,421.9043462,0.25280762,2.51880029,29.68951029,1.09124619,188.27594158,0.09314892
837,2021-09-09 00:00:00 UTC+0,46085.02861578,3496.859023,36.74457133,414.01508473,0.25656933,2.47715292,27.53197824,1.10566893,189.34445331,0.09275389
838,2021-09-08 00:00:00 UTC+0,46995.16417096,3440.34175684,38.10167909,418.71990412,0.25533674,2.51039969,27.92648889,1.13134806,173.31109531,0.08585744
839,2021-09-07 00:00:00 UTC+0,52739.80016635,3943.2567853,47.21880382,497.36299721,0.30971277,2.84108679,34.22739903,1.39113045,164.56092376,0.10404293
840,2021-09-06 00:00:00 UTC+0,51696.20643132,3950.27034453,48.02183581,502.64789931,0.31288903,2.91119688,34.27443217,1.29848326,142.13561417,0.10481056
841,2021-09-05 00:00:00 UTC+0,50013.02994695,3894.93751161,47.24709702,499.23220832,0.30015824,2.83835667,32.4889144,1.25322491,139.59408992,0.10196587
842,2021-09-04 00:00:00 UTC+0,49934.52827629,3936.16339162,45.80761953,487.50281554,0.29603432,2.96707545,33.43097156,1.29125238,146.35759448,0.10147344
843,2021-09-03 00:00:00 UTC+0,49338.78465183,3793.30074335,47.53064485,484.92303782,0.29620131,2.96498694,31.86430551,1.25732551,128.67418646,0.09983497
844,2021-09-02 00:00:00 UTC+0,48823.05520965,3790.61399622,42.43596777,490.19030974,0.29343508,2.86349076,32.97277073,1.23185685,110.81781609,0.09502876
845,2021-09-01 00:00:00 UTC+0,47335.42029921,3440.56233589,39.62230152,466.32506819,0.27903791,2.78525423,31.69534712,1.19161043,108.7063764,0.08897464
846,2021-08-31 00:00:00 UTC+0,47124.25422469,3232.73386329,41.28988958,461.07413281,0.27241704,2.72983909,26.00661198,1.10618924,109.64673284,0.08648875
847,2021-08-30 00:00:00 UTC+0,48907.27073106,3233.38315169,47.54387384,481.11230727,0.28176532,2.86086502,25.77658887,1.14405259,94.00977412,0.0886539
848,2021-08-29 00:00:00 UTC+0,48936.53725414,3245.43022239,50.25738745,486.11351063,0.28592357,2.85385292,25.99098097,1.14848559,97.06666833,0.08842252
849,2021-08-28 00:00:00 UTC+0,49083.10330586,3267.53943475,49.98448522,494.49102675,0.29372078,2.93442218,26.54783705,1.18058119,87.96820731,0.08818908
850,2021-08-27 00:00:00 UTC+0,47229.07065088,3122.97179724,42.32911299,483.59478097,0.2730324,2.58037194,24.36438602,1.09551339,76.11361964,0.0839957
851,2021-08-26 00:00:00 UTC+0,49002.70376628,3231.44145173,47.18493392,503.06001943,0.29307336,2.73788375,26.04720784,1.17087678,71.51094022,0.08748036
852,2021-08-25 00:00:00 UTC+0,47940.60791496,3177.6637963,55.71923237,472.56789941,0.28950162,2.74503466,25.15502728,1.14587936,71.21280824,0.08491584
853,2021-08-24 00:00:00 UTC+0,49518.57748791,3320.40916978,46.36552119,499.64719224,0.31805181,2.91450238,27.87450246,1.24876686,75.97033641,0.08981883
854,2021-08-23 00:00:00 UTC+0,49250.54486972,3243.48635835,43.5730186,448.54604986,0.31412656,2.66286669,27.76421924,1.22464876,73.12559206,0.08784537
855,2021-08-22 00:00:00 UTC+0,48933.68915131,3224.00046015,43.95694333,450.15278231,0.31685078,2.44130858,27.98249951,1.21973819,74.21792558,0.08800679
856,2021-08-21 00:00:00 UTC+0,49195.8786019,3276.96983664,38.49945128,453.52976112,0.32716014,2.45572095,28.11162897,1.25842947,78.44870433,0.08993623
857,2021-08-20 00:00:00 UTC+0,46745.03462297,3144.81843679,30.97423268,430.26289463,0.31390926,2.2924615,26.3930797,1.18524895,73.04851677,0.08724052
858,2021-08-19 00:00:00 UTC+0,45015.46554609,3037.2302512,29.81228553,401.11859918,0.30497711,2.11842193,24.21799888,1.15589725,74.00480196,0.08523336
859,2021-08-18 00:00:00 UTC+0,44534.45485422,3007.14402717,23.62482643,401.41084382,0.29785163,1.92223423,23.47558588,1.09448557,64.30343711,0.08502665
860,2021-08-17 00:00:00 UTC+0,46031.75754363,3153.58368376,19.27465552,416.90934851,0.32063559,2.07936537,24.50560011,1.19187991,62.27708029,0.08960312
861,2021-08-16 00:00:00 UTC+0,47025.00323011,3309.75491041,18.70765062,413.35294113,0.33820098,2.16725657,23.11142161,1.28177988,53.67834816,0.09289228
862,2021-08-15 00:00:00 UTC+0,47088.85313451,3268.54817703,18.0219649,409.32395231,0.29245443,2.19131067,22.84491566,1.27681236,44.06280237,0.09264022
863,2021-08-14 00:00:00 UTC+0,47717.27052766,3323.19799054,18.10472307,410.21123139,0.28649747,2.13753855,22.60420318,1.08825737,44.69284014,0.08939455
864,2021-08-13 00:00:00 UTC+0,44495.20979328,3048.41268169,16.52083201,385.11114348,0.26525161,1.80766028,20.76237423,0.96594712,41.19014957,0.08413389
865,2021-08-12 00:00:00 UTC+0,45652.06012507,3166.64721797,16.70218681,391.944453,0.26592812,1.79867725,21.37773203,1.00588725,41.79949265,0.08321525
866,2021-08-11 00:00:00 UTC+0,45639.51401891,3147.8429954,16.46539118,372.73212364,0.25744876,1.67630467,20.65350991,0.85381804,40.66298981,0.07469376
867,2021-08-10 00:00:00 UTC+0,46311.00189858,3163.06465519,16.08594759,354.86681082,0.25565797,1.47790456,20.62804404,0.81600496,38.76250121,0.07391107
868,2021-08-09 00:00:00 UTC+0,43753.21786265,3012.30855927,14.75710658,341.45649732,0.23887735,1.42578739,19.74270799,0.78124318,37.66581962,0.07162457
869,2021-08-08 00:00:00 UTC+0,44647.577603,3151.21751692,15.67798442,356.21901129,0.25683661,1.47833598,21.03524772,0.81638998,39.38262634,0.07533461
870,2021-08-07 00:00:00 UTC+0,42802.13717474,2888.73227428,14.7951426,342.27520931,0.20514846,1.4027984,20.42446316,0.74584808,39.53990292,0.07170562
871,2021-08-06 00:00:00 UTC+0,40825.38194045,2821.64969275,13.84156555,338.28186877,0.20060637,1.38593628,19.1400419,0.73417241,37.47983512,0.07019135
872,2021-08-05 00:00:00 UTC+0,39751.5845751,2724.53224271,13.65477795,334.97950535,0.2016497,1.37819578,19.18054974,0.73143679,35.9054826,0.06752116
873,2021-08-04 00:00:00 UTC+0,38368.35401198,2521.26847489,12.63341853,323.09980082,0.19650435,1.36971792,17.47173327,0.71703841,34.34012027,0.06425071
874,2021-08-03 00:00:00 UTC+0,39278.7665081,2611.67306995,13.0648151,331.4526,0.20386713,1.31409224,18.18533099,0.74169432,33.27511835,0.06475223
875,2021-08-02 00:00:00 UTC+0,39914.82975849,2555.40817851,12.82468454,332.37264002,0.20680245,1.31162741,18.3233459,0.72696494,34.17251167,0.06345703
876,2021-08-01 00:00:00 UTC+0,41754.16660435,2541.67459937,13.51096012,334.98502852,0.21308692,1.32571562,16.91252591,0.75029645,36.24876036,0.06432875
877,2021-07-31 00:00:00 UTC+0,41936.26147868,2462.39998265,12.94404358,322.74375771,0.20622972,1.30609009,15.79185183,0.75437759,32.25269182,0.06320278
878,2021-07-30 00:00:00 UTC+0,39977.75693923,2383.44325996,12.3907806,317.11529159,0.20861219,1.28839572,15.23656904,0.7497845,31.41657633,0.06181684
879,2021-07-29 00:00:00 UTC+0,40031.19824445,2299.68940594,12.24819168,313.71348327,0.20842544,1.2840182,14.54328473,0.72425509,27.87180125,0.06053609
880,2021-07-28 00:00:00 UTC+0,39076.59377063,2292.5796368,11.82981678,313.49628974,0.20453937,1.27284037,14.3260058,0.64226313,27.95113101,0.06003472
881,2021-07-27 00:00:00 UTC+0,37281.91809218,2230.21206767,11.41854026,302.95856151,0.20603021,1.25505945,13.94463912,0.62398379,28.09669795,0.05848768
882,2021-07-26 00:00:00 UTC+0,35456.12466077,2209.4993601,11.3016278,305.46745836,0.20232633,1.23512039,13.80111076,0.61255917,28.31881777,0.05835951
883,2021-07-25 00:00:00 UTC+0,34213.59993218,2183.62741456,11.15917155,301.47389947,0.19824646,1.23075017,13.84675681,0.61104464,28.59033303,0.05740045
884,2021-07-24 00:00:00 UTC+0,33455.55127272,2117.15460779,11.05428314,297.64002916,0.19361276,1.20323982,13.35110519,0.6094632,28.37606777,0.05600566
885,2021-07-23 00:00:00 UTC+0,32409.49976718,2027.53344792,10.89547102,293.80166539,0.19164699,1.18819187,13.26228187,0.59507385,27.76297804,0.05540128
886,2021-07-22 00:00:00 UTC+0,32383.78112697,2003.72392145,10.48464238,293.84319116,0.19158794,1.17635008,12.40154204,0.57370558,26.67239697,0.05416171
887,2021-07-21 00:00:00 UTC+0,29971.90378361,1794.97342519,9.66826821,266.39809437,0.17296649,1.06006416,11.07433557,0.53235145,23.8584461,0.05093942
888,2021-07-20 00:00:00 UTC+0,30928.21190885,1824.92939209,10.30206868,282.23704136,0.17288768,1.1279895,11.53903772,0.56013836,24.81620054,0.05371732
889,2021-07-19 00:00:00 UTC+0,31919.39392255,1905.72338284,10.83254512,304.26623167,0.18428957,1.19000652,12.77284726,0.58979558,26.89393895,0.0563802
890,2021-07-18 00:00:00 UTC+0,31588.67135102,1899.84275007,10.94562579,300.92427931,0.18367522,1.17594842,12.27440991,0.5852642,26.79168755,0.05618791
891,2021-07-17 00:00:00 UTC+0,31399.65312868,1874.20024968,10.88082297,302.3938695,0.17483357,1.17157289,12.01687529,0.59137254,26.26323283,0.05579544
892,2021-07-16 00:00:00 UTC+0,31726.03883391,1910.72695163,11.3508575,314.63623184,0.18276183,1.22572526,13.04247297,0.59672552,28.32353743,0.05777231
893,2021-07-15 00:00:00 UTC+0,32878.50187357,1997.66331367,11.80170441,309.43396501,0.19713918,1.26429601,13.79780165,0.62270522,31.23600102,0.06010093
894,2021-07-14 00:00:00 UTC+0,32676.38380096,1944.39501664,11.88901183,308.86031388,0.19775488,1.26467177,14.1431138,0.61996059,29.16206823,0.05951032
895,2021-07-13 00:00:00 UTC+0,33262.65435245,2042.49918661,12.22825979,317.7586463,0.20776382,1.31973924,14.93479407,0.63364488,30.95347403,0.06051348
896,2021-07-12 00:00:00 UTC+0,34299.93801652,2144.01425727,12.39215566,322.21935476,0.21400979,1.34867611,15.51696018,0.63850843,32.12329224,0.06209899
897,2021-07-11 00:00:00 UTC+0,33704.53847441,2123.05859749,12.11144474,317.67435605,0.21176782,1.34141188,15.36268353,0.62872646,31.93920234,0.06160172
898,2021-07-10 00:00:00 UTC+0,33971.29774976,2156.58095695,12.65087305,318.31075691,0.21897408,1.35634146,15.73267473,0.6424992,33.53185263,0.06258088
899,2021-07-09 00:00:00 UTC+0,32933.57819929,2126.44246739,12.17757171,311.53319584,0.20608454,1.34682467,15.38042947,0.62476106,33.5141439,0.06136002
900,2021-07-08 00:00:00 UTC+0,33932.25463832,2317.2369427,13.10531048,328.28831491,0.2250151,1.40191975,16.8438017,0.65304603,36.65727454,0.06444912
901,2021-07-07 00:00:00 UTC+0,34149.98981477,2320.65492883,13.3617503,320.36702982,0.23396012,1.41366353,16.01125442,0.66629,34.29123767,0.06495016
902,2021-07-06 00:00:00 UTC+0,33928.13421837,2217.30185306,12.14118486,304.0232646,0.23281754,1.41488436,15.31885654,0.65903999,33.12005545,0.06489742
903,2021-07-05 00:00:00 UTC+0,35394.21307408,2329.004751,12.42718739,308.25871618,0.24679579,1.45668654,16.02975882,0.69689951,34.44884875,0.06746832
904,2021-07-04 00:00:00 UTC+0,34729.89077801,2228.53239857,11.47507215,298.41504436,0.24719115,1.40961556,15.50785702,0.67476769,34.46550621,0.06691906
905,2021-07-03 00:00:00 UTC+0,33950.78655518,2157.88058487,11.12586649,288.17217294,0.24555025,1.39509172,15.34228144,0.65467258,33.95890784,0.06663894
906,2021-07-02 00:00:00 UTC+0,33677.56623592,2121.65790063,11.28479353,289.19245069,0.24575822,1.33762479,15.2812241,0.66387246,33.55617113,0.06503645
907,2021-07-01 00:00:00 UTC+0,35171.48630485,2279.35416142,11.97953665,303.74244266,0.25363033,1.38516283,16.41200219,0.69965328,35.83440252,0.06824318
908,2021-06-30 00:00:00 UTC+0,35968.99366797,2169.40006787,11.87725339,300.92392557,0.26348244,1.37123449,16.27904173,0.70636618,33.92293268,0.06789916
909,2021-06-29 00:00:00 UTC+0,34556.84212694,2087.51872379,11.35890327,291.02983529,0.25756698,1.33185378,15.77588772,0.64885639,33.11418087,0.06546784
910,2021-06-28 00:00:00 UTC+0,34607.29327408,1973.92686484,10.97162168,289.22486697,0.26187812,1.34252439,14.97608428,0.6507132,31.67466281,0.06495154
911,2021-06-27 00:00:00 UTC+0,32023.97390177,1817.04766554,10.23825291,277.39963231,0.24178916,1.24808066,14.4192725,0.61171169,29.37477622,0.06255825
912,2021-06-26 00:00:00 UTC+0,31943.13646786,1833.463161,10.49422687,284.07823075,0.24341268,1.27692256,14.74759228,0.6201052,29.23725923,0.06238107
913,2021-06-25 00:00:00 UTC+0,34675.4491053,1990.07615119,11.49405611,308.79361051,0.26401284,1.35669739,16.26242102,0.67160122,31.44053281,0.06623233
914,2021-06-24 00:00:00 UTC+0,33702.61779371,1971.10597798,11.44367561,296.1273022,0.2367634,1.24836055,15.86142318,0.64261768,30.87900373,0.05695182
915,2021-06-23 00:00:00 UTC+0,32507.73870703,1875.35769447,10.56009271,261.43223962,0.18945701,1.14797765,14.62775187,0.55176936,26.72920147,0.05086153
916,2021-06-22 00:00:00 UTC+0,31711.93546773,1900.12229989,11.27199861,274.27055686,0.17715883,1.18314953,15.78153553,0.61865674,26.59538137,0.05423027
917,2021-06-21 00:00:00 UTC+0,35787.07740523,2251.56055937,13.97338102,340.22815843,0.28254658,1.43466914,20.74484567,0.77704632,35.2842749,0.06802071
918,2021-06-20 00:00:00 UTC+0,35581.64226773,2176.30853632,13.44900951,335.07018119,0.28783491,1.39022705,20.38232592,0.76145955,35.26048478,0.06872803
919,2021-06-19 00:00:00 UTC+0,35881.11137138,2231.5543155,13.6351801,337.63479274,0.29323744,1.41913997,21.45525597,0.79832707,36.62410257,0.0695935
920,2021-06-18 00:00:00 UTC+0,38193.61914194,2380.74451963,14.86438947,353.21264444,0.30764846,1.48748664,22.55429198,0.84483491,39.32721785,0.07370713
921,2021-06-17 00:00:00 UTC+0,38321.45465657,2365.87278619,14.0159354,346.43933842,0.30726067,1.47962102,22.834541,0.83583065,39.54766089,0.06872287
922,2021-06-16 00:00:00 UTC+0,40378.20254971,2561.18833093,14.82129936,369.01973441,0.32160076,1.56653433,24.11981874,0.87246433,39.69949998,0.07211073
923,2021-06-15 00:00:00 UTC+0,40624.51305316,2587.38161098,15.12753729,371.00423762,0.32800349,1.57443034,25.93495744,0.89281412,39.6440578,0.07221333
924,2021-06-14 00:00:00 UTC+0,39147.7056788,2517.77169553,14.8060399,365.24764664,0.32504044,1.56682372,22.08899112,0.8860265,38.8203861,0.07146112
925,2021-06-13 00:00:00 UTC+0,35666.14977877,2379.99174795,13.62576969,345.0457267,0.31307115,1.48296149,20.84724001,0.83501564,36.56837527,0.06828439
926,2021-06-12 00:00:00 UTC+0,37289.4325221,2356.63477419,13.44286186,346.07702633,0.3170593,1.43732361,21.0565247,0.84716757,36.09038097,0.06927783
927,2021-06-11 00:00:00 UTC+0,36903.30490678,2486.60006879,14.1974808,352.39187863,0.32943009,1.53196821,22.68002934,0.87481631,41.2059607,0.07270762
928,2021-06-10 00:00:00 UTC+0,37553.64375852,2620.6253893,15.36005896,376.18736713,0.3445023,1.62191273,23.19655505,0.9112144,42.07765253,0.07553216
929,2021-06-09 00:00:00 UTC+0,33557.15068309,2528.02230088,14.8624524,353.76240047,0.32744204,1.58141046,21.86519351,0.8757602,41.41714833,0.07270941
930,2021-06-08 00:00:00 UTC+0,33451.38340715,2580.53558006,15.37026718,356.26141468,0.3330768,1.55309991,21.39739257,0.85452232,38.19473237,0.07118365
931,2021-06-07 00:00:00 UTC+0,35834.4744744,2711.54793901,17.40685571,392.02650124,0.37249931,1.68062727,24.14589005,0.94194588,42.25988705,0.07749281
932,2021-06-06 00:00:00 UTC+0,35546.98596483,2624.76891506,17.14553048,388.33019076,0.37290611,1.65905791,23.81564361,0.92337831,39.34001089,0.0756018
933,2021-06-05 00:00:00 UTC+0,36938.72031139,2694.49766668,18.2691742,392.28088323,0.3777127,1.71015562,25.10056065,0.97068479,37.59916222,0.07744066
934,2021-06-04 00:00:00 UTC+0,39151.3161838,2858.2767021,20.2648794,428.93001062,0.39800727,1.84108054,27.23493817,1.05072046,39.70667545,0.08225374
935,2021-06-03 00:00:00 UTC+0,37685.71798175,2717.15403671,18.74048666,402.6103888,0.42738788,1.75806386,26.1672844,1.02506453,34.18804886,0.07821967
936,2021-06-02 00:00:00 UTC+0,36680.0682018,2632.65659987,17.81933661,361.66565481,0.37323681,1.738341,22.90254478,1.01133446,30.98523815,0.0761727
937,2021-06-01 00:00:00 UTC+0,37340.67926594,2708.42986579,18.07312492,353.08117587,0.32653071,1.74382356,23.32808658,1.04141314,32.6621226,0.07670332
938,2021-05-31 00:00:00 UTC+0,35714.75202018,2395.853228,16.50800968,325.57402714,0.30142872,1.57684658,20.42812252,0.90546998,28.56228743,0.07197631
939,2021-05-30 00:00:00 UTC+0,34775.07941347,2294.62628551,16.18824483,305.84897508,0.30270444,1.41568475,19.91821668,0.83446596,27.55720416,0.0695654
940,2021-05-29 00:00:00 UTC+0,35710.22093653,2433.32886573,16.83857944,330.47364528,0.31145517,1.51538314,21.46426099,0.89562203,29.02194839,0.07239341
941,2021-05-28 00:00:00 UTC+0,38642.89555434,2742.9908627,19.08327255,367.29228652,0.33381232,1.65052121,23.99403108,0.97156716,33.65934259,0.07949511
942,2021-05-27 00:00:00 UTC+0,39406.93424412,2882.48340762,20.83590724,378.07238791,0.35415541,1.77727596,24.66357452,1.03320689,35.65025364,0.08335879
943,2021-05-26 00:00:00 UTC+0,38210.80521759,2695.47780715,19.49774125,342.96120647,0.34489573,1.54637925,21.99774904,0.96926127,30.00644953,0.07723521
944,2021-05-25 00:00:00 UTC+0,38642.44229734,2640.15963235,19.35189519,343.51532385,0.36306876,1.5431462,23.06825629,0.98585902,30.98546737,0.07664731
945,2021-05-24 00:00:00 UTC+0,34977.52780196,2120.03737451,15.88098195,261.26225345,0.30923328,1.32881807,18.05557173,0.80009817,24.76763979,0.06366955
946,2021-05-23 00:00:00 UTC+0,37520.31767547,2306.37126687,18.86981532,301.27019901,0.34308674,1.46893511,21.98643138,0.90733869,31.61460189,0.07597532
947,2021-05-22 00:00:00 UTC+0,37339.63420135,2419.10321712,21.75948473,322.28674626,0.35233064,1.54712358,23.8868622,1.00045119,38.43160145,0.07824056
948,2021-05-21 00:00:00 UTC+0,40437.73009626,2778.27966056,24.95141142,390.40554892,0.39779966,1.79365754,28.96765574,1.17564406,44.52570263,0.08890777
949,2021-05-20 00:00:00 UTC+0,37287.39140243,2505.01494595,23.93840575,347.44636606,0.33874013,1.51736943,25.54743109,1.08575654,35.75884416,0.08033394
950,2021-05-19 00:00:00 UTC+0,43091.04144757,3399.04927966,36.83154827,510.07736524,0.47897603,2.01272686,40.78449482,1.59809375,56.20200903,0.11709803
951,2021-05-18 00:00:00 UTC+0,43780.82559782,3288.22988724,33.56733949,513.87952159,0.4851474,2.03065788,38.46656477,1.48672351,46.86175962,0.11268827
952,2021-05-17 00:00:00 UTC+0,46585.06413539,3602.00489693,36.18000217,563.87871064,0.51531546,2.28620858,42.49560776,1.45994109,47.17666784,0.12029631
953,2021-05-16 00:00:00 UTC+0,46780.90230469,3659.92184421,34.4758796,563.50529983,0.50679237,2.17096203,43.19002315,1.47685537,43.46242757,0.12067568
954,2021-05-15 00:00:00 UTC+0,49913.26314399,4088.73170832,37.16658831,602.9050777,0.56485078,2.00849712,47.33235364,1.40792429,42.87180003,0.12526125
955,2021-05-14 00:00:00 UTC+0,49972.79539837,3750.34159506,35.04553261,569.75218222,0.48893627,1.94259284,40.1045404,1.35947115,41.10996898,0.12215818
956,2021-05-13 00:00:00 UTC+0,50004.76218314,3906.10890333,33.478796,602.43578755,0.41519173,1.56821933,35.36632136,1.287071,43.62157837,0.12422823
957,2021-05-12 00:00:00 UTC+0,56928.9723566,4182.79028575,37.1752443,672.63782516,0.49673084,1.76717017,38.62921407,1.47666606,44.72439582,0.13931982
958,2021-05-11 00:00:00 UTC+0,55901.66759456,3979.60865192,34.92430307,634.58945301,0.4511289,1.65114317,36.69757742,1.39974376,42.960486,0.12872488
959,2021-05-10 00:00:00 UTC+0,58213.92629374,3932.75406817,39.06701827,661.89170932,0.57313597,1.77403227,40.30508802,1.53317576,44.35912616,0.14350575
960,2021-05-09 00:00:00 UTC+0,58771.88168951,3912.7429166,38.39548288,645.05857618,0.63361515,1.61608065,39.64457143,1.56461444,45.6856733,0.14407513
961,2021-05-08 00:00:00 UTC+0,57361.56904329,3493.5345,38.24824302,625.0943959,0.68184164,1.65188398,39.92955919,1.58340405,43.07213433,0.14854008
962,2021-05-07 00:00:00 UTC+0,56507.75943987,3495.07586904,37.99576748,635.54329862,0.58112776,1.65814926,41.51515689,1.60227793,43.43782697,0.15304492
963,2021-05-06 00:00:00 UTC+0,57432.10022709,3524.56272848,35.35734224,651.83023794,0.65533318,1.48020179,40.56852655,1.61402286,44.89309349,0.14624738
964,2021-05-05 00:00:00 UTC+0,53464.3702195,3245.66314893,30.47742553,608.63289787,0.54391508,1.27796598,34.66179715,1.3874548,42.7018941,0.11964544
965,2021-05-04 00:00:00 UTC+0,57200.30029871,3439.85506952,36.02053644,675.0989738,0.44141195,1.35914263,37.3108683,1.55721604,46.08780895,0.13221558
966,2021-05-03 00:00:00 UTC+0,56600.74528738,2953.29734808,31.30077874,622.5877666,0.37868785,1.32808882,36.62856277,1.56117238,46.93452855,0.12817199
967,2021-05-02 00:00:00 UTC+0,57812.96915968,2944.91694732,31.83887539,619.03088935,0.39340341,1.35372881,36.89549626,1.65411796,49.66339414,0.13134988
968,2021-05-01 00:00:00 UTC+0,57828.51181443,2776.7037117,32.87361572,624.57653521,0.33877681,1.35373016,36.55581656,1.59210647,42.99529635,0.13291831
969,2021-04-30 00:00:00 UTC+0,53596.70402267,2757.4975523,28.01140456,599.87891176,0.30625442,1.315126,35.78168798,1.39780735,42.5819452,0.12149484
970,2021-04-29 00:00:00 UTC+0,54810.61385068,2748.78458512,28.38057879,562.57777975,0.32265643,1.33355636,33.99294723,1.36227569,45.03962011,0.1230521
971,2021-04-28 00:00:00 UTC+0,54991.81484262,2647.15818966,27.59004575,568.96691991,0.27173049,1.30511474,34.53858873,1.4012504,43.2179654,0.12545084
972,2021-04-27 00:00:00 UTC+0,53978.80554729,2532.38680289,26.22744872,533.58352516,0.27183198,1.23465248,33.46053388,1.36028116,44.49648066,0.11722725
973,2021-04-26 00:00:00 UTC+0,48981.44139322,2307.35532084,21.50514445,506.04730741,0.25254131,1.08463305,29.77071634,1.034818,47.66158942,0.10184779
974,2021-04-25 00:00:00 UTC+0,50133.10739637,2212.84379763,21.77727938,499.32327439,0.27048919,1.11108082,29.13847882,1.05254705,40.74492272,0.10308624
975,2021-04-24 00:00:00 UTC+0,51191.12469641,2364.2312036,23.53612135,527.78054043,0.24925993,1.15662869,32.37770887,1.16613282,37.0668897,0.10936093
976,2021-04-23 00:00:00 UTC+0,51965.56643049,2426.07114979,24.19319814,513.6206366,0.26378539,1.14919455,33.24205546,1.17313728,39.04180159,0.11091832
977,2021-04-22 00:00:00 UTC+0,54190.07026283,2373.5013443,26.10834091,550.88879309,0.30841411,1.20921683,34.01561845,1.30678887,32.31362189,0.12463431
978,2021-04-21 00:00:00 UTC+0,56294.72855859,2324.28468723,27.2213953,580.45887122,0.32569525,1.25973236,35.41447792,1.37713483,31.68779272,0.13359911
979,2021-04-20 00:00:00 UTC+0,55721.1660527,2168.03272674,26.51633343,503.64777747,0.40941034,1.19485815,34.82115668,1.31489082,31.7251483,0.13151054
980,2021-04-19 00:00:00 UTC+0,56288.94534001,2245.76075335,29.27928266,480.41775278,0.32003022,1.27830304,37.37340561,1.41077179,32.43000667,0.14416087
981,2021-04-18 00:00:00 UTC+0,60273.86667695,2345.26696278,34.25197324,516.78655553,0.28510939,1.37384156,42.40896114,1.54831679,25.01097915,0.15773303
982,2021-04-17 00:00:00 UTC+0,61497.29956944,2424.55384471,35.26264926,510.82383244,0.37416021,1.41242463,41.51273907,1.56934891,25.28026504,0.16152498
983,2021-04-16 00:00:00 UTC+0,63179.77244608,2514.16841558,37.13082586,542.99942504,0.17986179,1.4780713,43.5204382,1.75709077,27.82949194,0.166178
984,2021-04-15 00:00:00 UTC+0,62807.12323259,2429.66152775,38.51638159,541.56051434,0.12017223,1.4561052,42.49790062,1.83767665,26.45151636,0.14129578
985,2021-04-14 00:00:00 UTC+0,63576.67604105,2304.34351631,33.88377658,553.12371441,0.09377853,1.42244712,43.22221028,1.78787269,27.56950727,0.14712523
986,2021-04-13 00:00:00 UTC+0,59911.02059485,2142.47627587,33.88869894,598.55349734,0.07102437,1.31979043,40.55733657,1.46341189,28.52398051,0.12983305
987,2021-04-12 00:00:00 UTC+0,59988.02095853,2150.26514279,31.4802909,522.9036942,0.0746463,1.26482475,41.37856473,1.35195191,27.81776983,0.12249058
988,2021-04-11 00:00:00 UTC+0,59979.39281572,2142.79606539,32.07559499,471.83582344,0.06388289,1.21772351,41.59194183,1.37127582,26.83396606,0.12621564
989,2021-04-10 00:00:00 UTC+0,58152.99326214,2069.66779609,31.47155833,451.21085727,0.06153892,1.20438914,40.7844135,1.02497513,27.78469812,0.11629042
990,2021-04-09 00:00:00 UTC+0,58065.64402482,2081.35406254,30.76251678,418.1377217,0.06167975,1.22990921,41.40897804,1.0507681,27.00514637,0.12391281
991,2021-04-08 00:00:00 UTC+0,56134.41738866,1989.1480619,29.58103371,377.00503502,0.05896103,1.17715971,39.75048834,0.92214014,26.67473295,0.11143088
992,2021-04-07 00:00:00 UTC+0,58062.17872434,2115.05545175,31.638773,404.46050678,0.06463256,1.2553317,43.42494301,1.09763377,24.98954918,0.1249246
993,2021-04-06 00:00:00 UTC+0,58706.81559311,2097.79638278,31.15764994,367.45802723,0.05981544,1.21381696,45.6083,0.90745475,22.94298584,0.13849001
994,2021-04-05 00:00:00 UTC+0,58228.80262347,2077.75521242,29.25849953,349.04540444,0.05789756,1.18341952,44.2399189,0.63335265,24.02282912,0.12820996
995,2021-04-04 00:00:00 UTC+0,57060.40665471,2016.66724729,28.20324272,320.53878119,0.05619073,1.16573632,41.7015032,0.57728768,22.59896305,0.10164506
996,2021-04-03 00:00:00 UTC+0,59060.02678334,2134.1017883,28.92074137,336.95153098,0.05786701,1.19036505,40.94387096,0.60449746,19.73831925,0.09224932
997,2021-04-02 00:00:00 UTC+0,58801.19484388,1970.47119952,28.35280525,335.83418525,0.06159286,1.18343264,37.6246626,0.57061764,19.05545052,0.08614406
998,2021-04-01 00:00:00 UTC+0,58817.37388842,1915.83253585,28.64951134,302.74519342,0.05438169,1.19219247,36.88846965,0.5738184,19.48663194,0.09190354
999,2021-03-31 00:00:00 UTC+0,58668.62833676,1840.29495199,29.62185816,309.41128498,0.05464889,1.21137136,33.92508588,0.56656941,19.17575575,0.06580063
1000,2021-03-30 00:00:00 UTC+0,57634.92869448,1817.62638809,29.60055891,274.95685604,0.05489762,1.2009594,34.32640014,0.56581882,18.88489087,0.06477394
1001,2021-03-29 00:00:00 UTC+0,55728.10132781,1689.03679821,28.6245168,268.68060041,0.05440374,1.19112593,32.17075096,0.55085147,18.00806967,0.06351461
